query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents
query_1,TRUE,5.79503361672822e-07,790,133,20,0.150375939849624,0.0253164556962025,GO:0048471,GO:CC,perinuclear region of cytoplasm,27317,2538,GO:0005737|GO:0110165
query_1,TRUE,9.93289920923765e-07,497,133,16,0.120300751879699,0.0321931589537223,GO:0045177,GO:CC,apical part of cell,27317,2439,GO:0110165
query_1,TRUE,1.04990291417826e-06,16079,133,110,0.827067669172932,0.00684122146899683,GO:0043226,GO:CC,organelle,27317,2123,GO:0110165
query_1,TRUE,1.83426015553727e-06,115,133,9,0.0676691729323308,0.0782608695652174,GO:0005604,GO:CC,basement membrane,27317,267,GO:0062023
query_1,TRUE,2.32814541270633e-06,15751,133,108,0.81203007518797,0.00685670751063425,GO:0043229,GO:CC,intracellular organelle,27317,2126,GO:0005622|GO:0043226
query_1,TRUE,3.5840801961528e-06,17357,133,114,0.857142857142857,0.0065679552918131,GO:0005622,GO:CC,intracellular anatomical structure,27317,283,GO:0110165
query_1,TRUE,3.73282462071918e-06,401,133,14,0.105263157894737,0.0349127182044888,GO:0016324,GO:CC,apical plasma membrane,27317,862,GO:0045177|GO:0098590
query_1,TRUE,7.75773847551922e-06,6519,133,61,0.458646616541353,0.0093572633839546,GO:0005886,GO:CC,plasma membrane,27317,514,GO:0016020|GO:0071944
query_1,TRUE,9.52916337151539e-06,841,133,19,0.142857142857143,0.0225921521997622,GO:0030659,GO:CC,cytoplasmic vesicle membrane,27317,1117,GO:0012506|GO:0031410
query_1,TRUE,1.43120744348622e-05,863,133,19,0.142857142857143,0.0220162224797219,GO:0012506,GO:CC,vesicle membrane,27317,817,GO:0031090|GO:0031982
query_1,TRUE,1.45719189522702e-05,4082,133,45,0.338345864661654,0.0110240078392945,GO:0005829,GO:CC,cytosol,27317,469,GO:0005737|GO:0110165
query_1,TRUE,1.70961311008055e-05,315,133,12,0.0902255639097744,0.0380952380952381,GO:0005774,GO:CC,vacuolar membrane,27317,417,GO:0005773|GO:0098588
query_1,TRUE,3.47758536079573e-05,480,133,14,0.105263157894737,0.0291666666666667,GO:0005635,GO:CC,nuclear envelope,27317,295,GO:0005634|GO:0012505|GO:0031967
query_1,TRUE,3.89087750571538e-05,3,133,3,0.0225563909774436,1,GO:0005606,GO:CC,laminin-1 complex,27317,268,GO:0043256
query_1,TRUE,4.16903356161672e-05,277,133,11,0.0827067669172932,0.0397111913357401,GO:0005770,GO:CC,late endosome,27317,414,GO:0005768
query_1,TRUE,5.95135121190451e-05,11,133,4,0.0300751879699248,0.363636363636364,GO:0031904,GO:CC,endosome lumen,27317,1421,GO:0005768|GO:0070013
query_1,TRUE,0.000101225095518223,2117,133,29,0.218045112781955,0.0136986301369863,GO:0030054,GO:CC,cell junction,27317,1025,GO:0110165
query_1,TRUE,0.000112216800107297,792,133,17,0.12781954887218,0.0214646464646465,GO:0098552,GO:CC,side of membrane,27317,3547,GO:0016020|GO:0110165
query_1,TRUE,0.000172949054516109,254,133,10,0.075187969924812,0.0393700787401575,GO:0098852,GO:CC,lytic vacuole membrane,27317,3650,GO:0000323|GO:0005774
query_1,TRUE,0.000172949054516109,254,133,10,0.075187969924812,0.0393700787401575,GO:0005765,GO:CC,lysosomal membrane,27317,409,GO:0005764|GO:0098852
query_1,TRUE,0.000292105473398709,36,133,5,0.037593984962406,0.138888888888889,GO:0005790,GO:CC,smooth endoplasmic reticulum,27317,433,GO:0005783
query_1,TRUE,0.000352658996466742,671,133,15,0.112781954887218,0.022354694485842,GO:0070161,GO:CC,anchoring junction,27317,2761,GO:0030054
query_1,TRUE,0.000382231836846236,69,133,6,0.0451127819548872,0.0869565217391304,GO:0005771,GO:CC,multivesicular body,27317,415,GO:0005770
query_1,TRUE,0.000446451426855834,594,133,14,0.105263157894737,0.0235690235690236,GO:0009897,GO:CC,external side of plasma membrane,27317,783,GO:0005886|GO:0009986|GO:0098552
query_1,TRUE,0.000495882249982496,432,133,12,0.0902255639097744,0.0277777777777778,GO:0010008,GO:CC,endosome membrane,27317,794,GO:0005768|GO:0030659|GO:0098588
query_1,TRUE,0.000573963171123673,2437,133,30,0.225563909774436,0.0123102174805088,GO:0120025,GO:CC,plasma membrane bounded cell projection,27317,3858,GO:0042995
query_1,TRUE,0.000579038288910615,74,133,6,0.0451127819548872,0.0810810810810811,GO:0031526,GO:CC,brush border membrane,27317,1373,GO:0005903|GO:0031253
query_1,TRUE,0.000943929852731502,125,133,7,0.0526315789473684,0.056,GO:0005788,GO:CC,endoplasmic reticulum lumen,27317,431,GO:0005783|GO:0070013
query_1,TRUE,0.00126081013926239,2533,133,30,0.225563909774436,0.0118436636399526,GO:0042995,GO:CC,cell projection,27317,2089,GO:0110165
query_1,TRUE,0.00140990306515364,656,133,14,0.105263157894737,0.0213414634146341,GO:0099503,GO:CC,secretory vesicle,27317,3776,GO:0031410
query_1,TRUE,0.00149715996319031,6977,133,58,0.43609022556391,0.00831302852228752,GO:0032991,GO:CC,protein-containing complex,27317,1568,GO:0005575
query_1,TRUE,0.00187999473020634,1194,133,19,0.142857142857143,0.0159128978224456,GO:0098796,GO:CC,membrane protein complex,27317,3623,GO:0016020|GO:0032991
query_1,TRUE,0.00198559581062583,197,133,8,0.0601503759398496,0.0406091370558376,GO:0098862,GO:CC,cluster of actin-based cell projections,27317,3659,GO:0110165
query_1,TRUE,0.00219870841283788,1322,133,20,0.150375939849624,0.0151285930408472,GO:0031984,GO:CC,organelle subcompartment,27317,1453,GO:0043227|GO:0043229|GO:0110165
query_1,TRUE,0.00227235890824916,1210,133,19,0.142857142857143,0.015702479338843,GO:0031975,GO:CC,envelope,27317,1445,GO:0110165
query_1,TRUE,0.00227235890824916,1210,133,19,0.142857142857143,0.015702479338843,GO:0031967,GO:CC,organelle envelope,27317,1438,GO:0031975|GO:0043227|GO:0043229
query_1,TRUE,0.00247412895295605,203,133,8,0.0601503759398496,0.0394088669950739,GO:0030139,GO:CC,endocytic vesicle,27317,1077,GO:0031410
query_1,TRUE,0.00330208007001219,807,133,15,0.112781954887218,0.0185873605947955,GO:0044297,GO:CC,cell body,27317,2302,GO:0110165
query_1,TRUE,0.00429822760927199,219,133,8,0.0601503759398496,0.0365296803652968,GO:0030135,GO:CC,coated vesicle,27317,1074,GO:0031410
query_1,TRUE,0.00432993863819316,447,133,11,0.0827067669172932,0.0246085011185682,GO:0030141,GO:CC,secretory granule,27317,1079,GO:0012505|GO:0099503
query_1,TRUE,0.005715867956934,65,133,5,0.037593984962406,0.0769230769230769,GO:0005905,GO:CC,clathrin-coated pit,27317,532,GO:0012505|GO:0098590
query_1,TRUE,0.00623902045841448,11,133,3,0.0225563909774436,0.272727272727273,GO:0043256,GO:CC,laminin complex,27317,2136,GO:0005604|GO:0032991
query_1,TRUE,0.00709525111356789,170,133,7,0.0526315789473684,0.0411764705882353,GO:0042383,GO:CC,sarcolemma,27317,2021,GO:0005886
query_1,TRUE,0.00811292511974167,2,133,2,0.0150375939849624,1,GO:1990665,GO:CC,AnxA2-p11 complex,27317,4369,GO:0032991
query_1,TRUE,0.00962252174514339,245,133,8,0.0601503759398496,0.0326530612244898,GO:0098858,GO:CC,actin-based cell projection,27317,3655,GO:0120025
query_1,TRUE,0.0123630958154685,1015,133,16,0.120300751879699,0.0157635467980296,GO:0099081,GO:CC,supramolecular polymer,27317,3747,GO:0099080
query_1,TRUE,0.0136170677966161,14,133,3,0.0225563909774436,0.214285714285714,GO:0034362,GO:CC,low-density lipoprotein particle,27317,1701,GO:0034358
query_1,TRUE,0.0142230516229366,1027,133,16,0.120300751879699,0.0155793573515093,GO:0098827,GO:CC,endoplasmic reticulum subcompartment,27317,3634,GO:0005783|GO:0031984
query_1,TRUE,0.0156926053179013,80,133,5,0.037593984962406,0.0625,GO:0016528,GO:CC,sarcoplasm,27317,883,GO:0005737
query_1,TRUE,0.0180251132081339,720,133,13,0.0977443609022556,0.0180555555555556,GO:0043025,GO:CC,neuronal cell body,27317,2092,GO:0036477|GO:0044297
query_1,TRUE,0.0187883012277347,525,133,11,0.0827067669172932,0.020952380952381,GO:0005911,GO:CC,cell-cell junction,27317,536,GO:0070161
query_1,TRUE,0.0200015785684628,137,133,6,0.0451127819548872,0.0437956204379562,GO:0005903,GO:CC,brush border,27317,531,GO:0098862
query_1,TRUE,0.0242609578091107,3,133,2,0.0150375939849624,0.666666666666667,GO:0016222,GO:CC,procollagen-proline 4-dioxygenase complex,27317,855,GO:0140534|GO:1990204
query_1,TRUE,0.0251677183449532,17,133,3,0.0225563909774436,0.176470588235294,GO:0043034,GO:CC,costamere,27317,2094,GO:0030016|GO:0110165
query_1,TRUE,0.0251677183449532,17,133,3,0.0225563909774436,0.176470588235294,GO:0044194,GO:CC,cytolytic granule,27317,2260,GO:0005764
query_1,TRUE,0.0260168185570398,1081,133,16,0.120300751879699,0.0148011100832562,GO:0036477,GO:CC,somatodendritic compartment,27317,1960,GO:0110165
query_1,TRUE,0.0360301926314457,565,133,11,0.0827067669172932,0.0194690265486726,GO:0098797,GO:CC,plasma membrane protein complex,27317,3624,GO:0005886|GO:0098796
query_1,TRUE,0.040679436624637,301,133,8,0.0601503759398496,0.026578073089701,GO:0031965,GO:CC,nuclear membrane,27317,1436,GO:0005635|GO:0031090
query_1,TRUE,0.0417441358461388,20,133,3,0.0225563909774436,0.15,GO:0031091,GO:CC,platelet alpha granule,27317,1216,GO:0030141
query_1,TRUE,0.0474549029058126,1020,133,15,0.112781954887218,0.0147058823529412,GO:0005789,GO:CC,endoplasmic reticulum membrane,27317,432,GO:0031090|GO:0042175|GO:0098827
query_1,TRUE,1.8750101850562e-12,10481,132,99,0.75,0.0094456635817193,GO:0005515,GO:MF,protein binding,25412,1879,GO:0005488
query_1,TRUE,5.22109820235956e-07,1522,132,29,0.21969696969697,0.019053876478318,GO:0044877,GO:MF,protein-containing complex binding,25412,7118,GO:0005488
query_1,TRUE,6.62661925802612e-07,2299,132,36,0.272727272727273,0.0156589821661592,GO:0042802,GO:MF,identical protein binding,25412,6679,GO:0005515
query_1,TRUE,2.54491540036254e-06,1134,132,24,0.181818181818182,0.0211640211640212,GO:0046983,GO:MF,protein dimerization activity,25412,7362,GO:0005515
query_1,TRUE,1.32747277006703e-05,16232,132,113,0.856060606060606,0.00696155741744702,GO:0005488,GO:MF,binding,25412,1862,GO:0003674
query_1,TRUE,5.14482747371264e-05,759,132,18,0.136363636363636,0.0237154150197628,GO:0042803,GO:MF,protein homodimerization activity,25412,6680,GO:0042802|GO:0046983
query_1,TRUE,8.70734140176623e-05,76,132,7,0.053030303030303,0.0921052631578947,GO:0038024,GO:MF,cargo receptor activity,25412,6497,GO:0003674
query_1,TRUE,0.000130348839974667,26,132,5,0.0378787878787879,0.192307692307692,GO:0050750,GO:MF,low-density lipoprotein particle receptor binding,25412,9053,GO:0070325
query_1,TRUE,0.000232400534850174,29,132,5,0.0378787878787879,0.172413793103448,GO:0070325,GO:MF,lipoprotein particle receptor binding,25412,9846,GO:0005102
query_1,TRUE,0.000265847690739947,2265,132,31,0.234848484848485,0.0136865342163355,GO:0019899,GO:MF,enzyme binding,25412,4612,GO:0005515
query_1,TRUE,0.000279277571006352,1679,132,26,0.196969696969697,0.015485407980941,GO:0005102,GO:MF,signaling receptor binding,25412,1606,GO:0005515
query_1,TRUE,0.000336985695391429,4,132,3,0.0227272727272727,0.75,GO:0030984,GO:MF,kininogen binding,25412,5023,GO:0005515
query_1,TRUE,0.00143983073728811,351,132,11,0.0833333333333333,0.0313390313390313,GO:0042277,GO:MF,peptide binding,25412,6607,GO:0033218
query_1,TRUE,0.00159663844672402,429,132,12,0.0909090909090909,0.027972027972028,GO:0033218,GO:MF,amide binding,25412,5462,GO:0005488
query_1,TRUE,0.00325605018126858,720,132,15,0.113636363636364,0.0208333333333333,GO:0005509,GO:MF,calcium ion binding,25412,1877,GO:0046872
query_1,TRUE,0.00557750520984804,54,132,5,0.0378787878787879,0.0925925925925926,GO:0043394,GO:MF,proteoglycan binding,25412,6800,GO:0005515|GO:0097367
query_1,TRUE,0.00643766625610684,95,132,6,0.0454545454545455,0.0631578947368421,GO:0008238,GO:MF,exopeptidase activity,25412,2051,GO:0008233
query_1,TRUE,0.00714761606330513,146,132,7,0.053030303030303,0.0479452054794521,GO:0005178,GO:MF,integrin binding,25412,1677,GO:0005102|GO:0044877|GO:0050839
query_1,TRUE,0.0133394780881882,290,132,9,0.0681818181818182,0.0310344827586207,GO:0050839,GO:MF,cell adhesion molecule binding,25412,9068,GO:0005515
query_1,TRUE,0.0282700035173852,483,132,11,0.0833333333333333,0.0227743271221532,GO:0004175,GO:MF,endopeptidase activity,25412,827,GO:0008233
query_1,TRUE,0.029519235194968,14,132,3,0.0227272727272727,0.214285714285714,GO:0044548,GO:MF,S100 protein binding,25412,7069,GO:0005515
query_1,TRUE,0.0330973798457199,677,132,13,0.0984848484848485,0.0192023633677991,GO:0008233,GO:MF,peptidase activity,25412,2046,GO:0016787|GO:0140096
query_1,TRUE,0.0374593685731786,41,132,4,0.0303030303030303,0.0975609756097561,GO:0015036,GO:MF,disulfide oxidoreductase activity,25412,2871,GO:0016667
query_1,TRUE,0.0380600197085669,80,132,5,0.0378787878787879,0.0625,GO:0005518,GO:MF,collagen binding,25412,1882,GO:0044877
query_1,TRUE,0.0412364566610029,42,132,4,0.0303030303030303,0.0952380952380952,GO:0004180,GO:MF,carboxypeptidase activity,25412,832,GO:0008238
query_1,TRUE,0.0140216666767661,642,57,21,0.368421052631579,0.0327102803738318,HP:0003110,HP,Abnormality of urine homeostasis,4671,2251,HP:0001939|HP:0011277
query_1,TRUE,0.0493909618440096,6,57,3,0.0526315789473684,0.5,HP:0011970,HP,Cerebral amyloid angiopathy,4671,8391,HP:0011034
query_1,TRUE,2.68894952559704e-11,132,90,16,0.177777777777778,0.121212121212121,KEGG:04142,KEGG,Lysosome,8583,263,KEGG:00000
query_1,TRUE,0.00218104812657251,84,90,7,0.0777777777777778,0.0833333333333333,KEGG:04512,KEGG,ECM-receptor interaction,8583,297,KEGG:00000
query_1,TRUE,0.00486555096008587,129,90,8,0.0888888888888889,0.062015503875969,KEGG:04210,KEGG,Apoptosis,8583,270,KEGG:00000
query_1,TRUE,0.0132593817013791,78,90,6,0.0666666666666667,0.0769230769230769,KEGG:04612,KEGG,Antigen processing and presentation,8583,305,KEGG:00000
query_1,TRUE,0.0096069900287536,425,61,13,0.213114754098361,0.0305882352941177,MIRNA:mmu-miR-124-3p,MIRNA,mmu-miR-124-3p,6912,42,MIRNA:000000
query_1,TRUE,0.0104739719614976,50,61,5,0.0819672131147541,0.1,MIRNA:mmu-miR-29b-3p,MIRNA,mmu-miR-29b-3p,6912,314,MIRNA:000000
query_1,TRUE,2.75213842347386e-05,242,86,14,0.162790697674419,0.0578512396694215,REAC:R-MMU-1474244,REAC,Extracellular matrix organization,8710,457,REAC:0000000
query_1,TRUE,5.30788665039232e-05,115,86,10,0.116279069767442,0.0869565217391304,REAC:R-MMU-381426,REAC,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),8710,1228,REAC:R-MMU-392499
query_1,TRUE,6.75437971196746e-05,491,86,19,0.22093023255814,0.0386965376782077,REAC:R-MMU-6798695,REAC,Neutrophil degranulation,8710,924,REAC:R-MMU-168249
query_1,TRUE,0.000356457593643583,109,86,9,0.104651162790698,0.0825688073394496,REAC:R-MMU-8957275,REAC,Post-translational protein phosphorylation,8710,1064,REAC:R-MMU-597592
query_1,TRUE,0.00088896027149938,11,86,4,0.0465116279069768,0.363636363636364,REAC:R-MMU-75205,REAC,Dissolution of Fibrin Clot,8710,383,REAC:R-MMU-109582
query_1,TRUE,0.00130511116659915,597,86,19,0.22093023255814,0.0318257956448911,REAC:R-MMU-109582,REAC,Hemostasis,8710,627,REAC:0000000
query_1,TRUE,0.00351746898948591,109,86,8,0.0930232558139535,0.073394495412844,REAC:R-MMU-114608,REAC,Platelet degranulation ,8710,1053,REAC:R-MMU-76005
query_1,TRUE,0.00373730862700007,79,86,7,0.0813953488372093,0.0886075949367089,REAC:R-MMU-1474290,REAC,Collagen formation,8710,303,REAC:R-MMU-1474244
query_1,TRUE,0.00458875081975895,113,86,8,0.0930232558139535,0.0707964601769912,REAC:R-MMU-76005,REAC,Response to elevated platelet cytosolic Ca2+,8710,1286,REAC:R-MMU-76002
query_1,TRUE,0.0168400492230646,981,86,23,0.267441860465116,0.0234454638124363,REAC:R-MMU-168249,REAC,Innate Immune System,8710,673,REAC:R-MMU-168256
query_1,TRUE,0.0214612660944324,44,86,5,0.0581395348837209,0.113636363636364,REAC:R-MMU-1442490,REAC,Collagen degradation,8710,302,REAC:R-MMU-1474228
query_1,TRUE,0.0224514819021647,104,86,7,0.0813953488372093,0.0673076923076923,REAC:R-MMU-2132295,REAC,MHC class II antigen presentation,8710,792,REAC:R-MMU-1280218
query_1,TRUE,0.0259514157480938,24,86,4,0.0465116279069768,0.166666666666667,REAC:R-MMU-3000157,REAC,Laminin interactions,8710,756,REAC:R-MMU-1474244
query_1,TRUE,0.0464222810872376,11,86,3,0.0348837209302326,0.272727272727273,REAC:R-MMU-1679131,REAC,Trafficking and processing of endosomal TLR,8710,1571,REAC:R-MMU-168898
query_1,TRUE,7.00783211362584e-06,13716,136,116,0.852941176470588,0.00845727617381161,TF:M02844,TF,Factor: BCL6B; motif: NNNNCCGCCCCWNNNN,21833,262,TF:M00000
query_1,TRUE,1.28081718083232e-05,11003,136,101,0.742647058823529,0.00917931473234572,TF:M07289_1,TF,Factor: GKLF; motif: NNNRGGNGNGGSN; match class: 1,21833,1351,TF:M07289
query_1,TRUE,1.35293394785978e-05,14878,136,121,0.889705882352941,0.00813281355020836,TF:M00716,TF,Factor: ZF5; motif: GSGCGCGR,21833,3824,TF:M00000
query_1,TRUE,1.56054181974275e-05,14471,136,119,0.875,0.00822334323820054,TF:M00378_1,TF,Factor: Pax-4; motif: NNNNNYCACCCB; match class: 1,21833,2615,TF:M00378
query_1,TRUE,1.73213224183806e-05,14278,136,118,0.867647058823529,0.00826446280991736,TF:M10209,TF,Factor: E2F-1; motif: GNGGGCGGGRMN,21833,728,TF:M00000
query_1,TRUE,2.6318626680326e-05,3110,136,45,0.330882352941176,0.0144694533762058,TF:M10254_1,TF,Factor: GLI; motif: NSTGGGTGGTCY; match class: 1,21833,1357,TF:M10254
query_1,TRUE,0.000109245386289202,2261,136,36,0.264705882352941,0.015922158337019,TF:M10409,TF,Factor: usf1; motif: NNGTCACGTGRCS,21833,3700,TF:M00000
query_1,TRUE,0.000190359178558037,15327,136,121,0.889705882352941,0.00789456514647354,TF:M07289,TF,Factor: GKLF; motif: NNNRGGNGNGGSN,21833,1350,TF:M00000
query_1,TRUE,0.00029846936954235,13962,136,114,0.838235294117647,0.0081650193382037,TF:M00450,TF,Factor: Zic3; motif: NGGGKGGTC,21833,4126,TF:M00000
query_1,TRUE,0.00043853797095887,6850,136,71,0.522058823529412,0.0103649635036496,TF:M00450_1,TF,Factor: Zic3; motif: NGGGKGGTC; match class: 1,21833,4127,TF:M00450
query_1,TRUE,0.000521646675631395,11302,136,99,0.727941176470588,0.00875951159086887,TF:M02089,TF,Factor: E2F-3; motif: GGCGGGN,21833,752,TF:M00000
query_1,TRUE,0.000629750784935825,10823,136,96,0.705882352941177,0.00886999907604176,TF:M00966,TF,"Factor: VDR,; motif: RRTGNMCYTNNTGAMCCNYNT",21833,698,TF:M00000
query_1,TRUE,0.000837856276539076,8145,136,79,0.580882352941177,0.00969920196439533,TF:M02872_1,TF,Factor: IRF4; motif: NNNAYTCTCGGWNNN; match class: 1,21833,1749,TF:M02872
query_1,TRUE,0.000901834209690837,16268,136,124,0.911764705882353,0.00762232603884928,TF:M01240,TF,Factor: BEN; motif: CAGCGRNV,21833,278,TF:M00000
query_1,TRUE,0.00123854044880695,10781,136,95,0.698529411764706,0.00881179853445877,TF:M10375,TF,Factor: Sp1; motif: GGNGGGGGNGGGGGMGGGGCNGGG,21833,3226,TF:M00000
query_1,TRUE,0.00131734473733992,6174,136,65,0.477941176470588,0.0105280207321024,TF:M07329,TF,Factor: Osx; motif: CCNCCCCCNNN,21833,2550,TF:M00000
query_1,TRUE,0.00189174176068839,9545,136,87,0.639705882352941,0.00911471974855946,TF:M02835,TF,Factor: Zic1; motif: NNCCCCCGGGGGGG,21833,4122,TF:M00000
query_1,TRUE,0.00206199008222445,12090,136,102,0.75,0.00843672456575682,TF:M00716_1,TF,Factor: ZF5; motif: GSGCGCGR; match class: 1,21833,3825,TF:M00716
query_1,TRUE,0.00250870812948855,8963,136,83,0.610294117647059,0.00926029231284168,TF:M00932,TF,Factor: Sp1; motif: NNGGGGCGGGGNN,21833,3232,TF:M00000
query_1,TRUE,0.00273598729439942,13421,136,109,0.801470588235294,0.00812160047686461,TF:M02874,TF,Factor: IRF6; motif: NNNACTCYCGGKNNN,21833,1766,TF:M00000
query_1,TRUE,0.00354845316283345,12021,136,101,0.742647058823529,0.0084019632310124,TF:M01240_1,TF,Factor: BEN; motif: CAGCGRNV; match class: 1,21833,279,TF:M01240
query_1,TRUE,0.00357369877714373,10651,136,93,0.683823529411765,0.00873157450004694,TF:M10209_1,TF,Factor: E2F-1; motif: GNGGGCGGGRMN; match class: 1,21833,729,TF:M10209
query_1,TRUE,0.00458209334721813,6668,136,67,0.492647058823529,0.0100479904019196,TF:M03893,TF,Factor: WT1; motif: GNGGGGGCGGGG,21833,3744,TF:M00000
query_1,TRUE,0.00515168537186715,14505,136,114,0.838235294117647,0.0078593588417787,TF:M00333,TF,Factor: ZF5; motif: NRNGNGCGCGCWN,21833,3826,TF:M00000
query_1,TRUE,0.00541615175194641,19940,136,136,1,0.00682046138415246,TF:M01822_1,TF,Factor: CPBP; motif: SNCCCNN; match class: 1,21833,543,TF:M01822
query_1,TRUE,0.00591593485965924,8814,136,81,0.595588235294118,0.00918992511912866,TF:M00196,TF,Factor: Sp1; motif: NGGGGGCGGGGYN,21833,3234,TF:M00000
query_1,TRUE,0.00655572957947276,9148,136,83,0.610294117647059,0.00907302142544819,TF:M07395,TF,Factor: Sp1; motif: NGGGGCGGGGN,21833,3230,TF:M00000
query_1,TRUE,0.0066462800805795,8681,136,80,0.588235294117647,0.00921552816495795,TF:M00931,TF,Factor: Sp1; motif: GGGGCGGGGC,21833,3236,TF:M00000
query_1,TRUE,0.0072622471321663,4415,136,50,0.367647058823529,0.0113250283125708,TF:M00257_1,TF,Factor: RREB-1; motif: CCCCAAACMMCCCC; match class: 1,21833,2935,TF:M00257
query_1,TRUE,0.00895852817598282,3312,136,41,0.301470588235294,0.0123792270531401,TF:M07461_1,TF,Factor: KLF; motif: GGGNGGGG; match class: 1,21833,1853,TF:M07461
query_1,TRUE,0.00954012386169786,8752,136,80,0.588235294117647,0.00914076782449726,TF:M00749,TF,Factor: SREBP-1; motif: CACSCCA,21833,3302,TF:M00000
query_1,TRUE,0.0109783044971033,7264,136,70,0.514705882352941,0.00963656387665198,TF:M05455,TF,Factor: SP6; motif: WGGGCGG,21833,3264,TF:M00000
query_1,TRUE,0.0109783044971033,7264,136,70,0.514705882352941,0.00963656387665198,TF:M05665,TF,Factor: Sp3; motif: AGGGCGG,21833,3244,TF:M00000
query_1,TRUE,0.0109783044971033,7264,136,70,0.514705882352941,0.00963656387665198,TF:M05301,TF,Factor: CPBP; motif: NGGGCGG,21833,540,TF:M00000
query_1,TRUE,0.0109783044971033,7264,136,70,0.514705882352941,0.00963656387665198,TF:M05391,TF,Factor: LKLF; motif: NGGGCGG,21833,1916,TF:M00000
query_1,TRUE,0.0111118267637945,6112,136,62,0.455882352941176,0.0101439790575916,TF:M07354,TF,Factor: Egr-1; motif: GCGGGGGCGG,21833,834,TF:M00000
query_1,TRUE,0.0118125816303237,880,136,18,0.132352941176471,0.0204545454545455,TF:M10295_1,TF,Factor: MITF; motif: NCNYGTGACY; match class: 1,21833,2089,TF:M10295
query_1,TRUE,0.01655363878598,6612,136,65,0.477941176470588,0.00983061101028433,TF:M02835_1,TF,Factor: Zic1; motif: NNCCCCCGGGGGGG; match class: 1,21833,4123,TF:M02835
query_1,TRUE,0.0174686102140106,571,136,14,0.102941176470588,0.0245183887915937,TF:M09722_1,TF,Factor: USF2; motif: NGTCACGTGRNSN; match class: 1,21833,3705,TF:M09722
query_1,TRUE,0.0198821761169657,2582,136,34,0.25,0.0131680867544539,TF:M00121,TF,Factor: USF; motif: NNRYCACGTGRYNN,21833,3710,TF:M00000
query_1,TRUE,0.0198821761169657,2582,136,34,0.25,0.0131680867544539,TF:M00121_1,TF,Factor: USF; motif: NNRYCACGTGRYNN; match class: 1,21833,3711,TF:M00121
query_1,TRUE,0.0211060614670926,9866,136,86,0.632352941176471,0.00871680518953984,TF:M10254,TF,Factor: GLI; motif: NSTGGGTGGTCY,21833,1356,TF:M00000
query_1,TRUE,0.0220868831980728,3560,136,42,0.308823529411765,0.0117977528089888,TF:M01733_1,TF,Factor: MZF-1; motif: TGGGGAR; match class: 1,21833,2227,TF:M01733
query_1,TRUE,0.0263819783732335,3461,136,41,0.301470588235294,0.0118462872002311,TF:M02744,TF,Factor: Egr1; motif: NCCGCCCCCGCANN,21833,824,TF:M00000
query_1,TRUE,0.0276571235244787,7147,136,68,0.5,0.00951448160067161,TF:M02874_1,TF,Factor: IRF6; motif: NNNACTCYCGGKNNN; match class: 1,21833,1767,TF:M02874
query_1,TRUE,0.0281914700117862,5998,136,60,0.441176470588235,0.0100033344448149,TF:M00982,TF,Factor: KROX; motif: CCCGCCCCCRCCCC,21833,1854,TF:M00000
query_1,TRUE,0.0282247374219038,7746,136,72,0.529411764705882,0.00929512006196747,TF:M07436,TF,Factor: WT1; motif: NNGGGNGGGSGN,21833,3738,TF:M00000
query_1,TRUE,0.0295762136150251,8517,136,77,0.566176470588235,0.00904074204532112,TF:M07461,TF,Factor: KLF; motif: GGGNGGGG,21833,1852,TF:M00000
query_1,TRUE,0.0322372367058433,7325,136,69,0.507352941176471,0.009419795221843,TF:M01721,TF,Factor: PUR1; motif: GGGNCAGNN,21833,2824,TF:M00000
query_1,TRUE,0.0340436789228694,2649,136,34,0.25,0.0128350320875802,TF:M00796,TF,Factor: USF; motif: NRCCACGTGASN,21833,3718,TF:M00000
query_1,TRUE,0.0355903284553499,609,136,14,0.102941176470588,0.0229885057471264,TF:M07387_1,TF,Factor: LRF; motif: NGKGGGTSNCN; match class: 1,21833,1929,TF:M07387
query_1,TRUE,0.0401727582183569,1985,136,28,0.205882352941176,0.0141057934508816,TF:M08819_1,TF,Factor: LKLF; motif: CNCCACCCS; match class: 1,21833,1921,TF:M08819
query_1,TRUE,0.0428686805132074,14562,136,112,0.823529411764706,0.007691251201758,TF:M02872,TF,Factor: IRF4; motif: NNNAYTCTCGGWNNN,21833,1748,TF:M00000
query_1,TRUE,0.0444869477636296,198,136,8,0.0588235294117647,0.0404040404040404,TF:M02934_1,TF,Factor: ZFP187; motif: NNGMCCTNGTCCNYNN; match class: 1,21833,3857,TF:M02934
query_1,TRUE,0.0483428644842878,7111,136,67,0.492647058823529,0.00942202221909717,TF:M03807,TF,Factor: SP2; motif: GNNGGGGGCGGGGSN,21833,3242,TF:M00000
